  run  | subrun |          time          | step1_voltage | step2_voltage | total_current | pos_2step_current | pos_1step_current | neg_2step_current | neg_1step_current 
-------+--------+------------------------+---------------+---------------+---------------+-------------------+-------------------+-------------------+-------------------
 16379 |      0 | 2018-05-05 08:35:53    |       14.5062 |       20.3995 |         3.795 |            0.6446 |             1.213 |            0.9982 |            0.9392
 16379 |      1 | 2018-05-05 08:36:15.5  |       14.5095 |       20.4035 |        6.6649 |            1.0583 |            2.1887 |            1.7119 |            1.7061
 16379 |      2 | 2018-05-05 08:36:25.5  |       14.5046 |       20.4026 |        8.3787 |            1.3013 |             2.782 |            2.1422 |            2.1532
 16379 |      3 | 2018-05-05 08:36:33    |        14.512 |       20.4058 |        9.6453 |            1.4782 |            3.2203 |            2.4665 |            2.4803
 16379 |      4 | 2018-05-05 08:36:45.5  |       14.5049 |       20.3943 |        8.9703 |            1.3792 |            2.9965 |            2.2964 |            2.2982
 16379 |      5 | 2018-05-05 08:37:00.5  |       14.5095 |       20.4064 |        9.2314 |            1.4137 |            3.0896 |             2.361 |            2.3671
 16379 |      6 | 2018-05-05 08:37:08    |       14.5026 |       20.4025 |        9.5513 |            1.4646 |            3.1969 |            2.4459 |            2.4439
 16379 |      7 | 2018-05-05 08:37:15.5  |        14.511 |       20.4029 |       10.8319 |            1.6396 |            3.6435 |             2.766 |            2.7828
 16379 |      8 | 2018-05-05 08:37:23    |       14.5114 |       20.4037 |       11.3622 |            1.7209 |            3.8235 |             2.905 |            2.9128
 16379 |      9 | 2018-05-05 08:37:30.5  |       14.5043 |       20.4028 |       11.4485 |            1.7324 |            3.8566 |            2.9275 |            2.9321
 16379 |     10 | 2018-05-05 08:37:45.5  |       14.5036 |       20.3987 |       10.2426 |            1.5593 |            3.4445 |            2.6278 |            2.6109
 16379 |     11 | 2018-05-05 08:38:00.5  |       14.5067 |       20.4027 |        9.8099 |            1.4992 |            3.2932 |            2.5187 |            2.4988
 16379 |     12 | 2018-05-05 08:38:08    |       14.5072 |        20.403 |        10.283 |            1.5667 |            3.4558 |            2.6364 |            2.6241
 16379 |     13 | 2018-05-05 08:38:15.5  |       14.5079 |       20.4039 |       11.0213 |            1.6715 |            3.7104 |            2.8226 |            2.8168
 16379 |     14 | 2018-05-05 08:38:23    |       14.5116 |        20.405 |       11.6487 |              1.76 |            3.9263 |            2.9817 |            2.9807
 16379 |     15 | 2018-05-05 08:38:30.5  |       14.5054 |       20.4027 |       11.7138 |            1.7694 |             3.951 |            2.9974 |            2.9958
 16379 |     16 | 2018-05-05 08:38:45.5  |        14.503 |       20.4046 |       10.3412 |             1.571 |             3.483 |            2.6524 |            2.6347
 16379 |     17 | 2018-05-05 08:38:58    |        14.511 |        20.404 |          9.62 |            1.4716 |            3.2292 |            2.4736 |            2.4456
 16379 |     18 | 2018-05-05 08:39:08    |       14.4866 |       20.4089 |       10.6266 |            1.6031 |            3.5839 |            2.7168 |            2.7228
 16379 |     19 | 2018-05-05 08:39:16    |       14.5097 |       20.3997 |       11.1758 |            1.6886 |            3.7689 |            2.8556 |            2.8627
 16379 |     20 | 2018-05-05 08:39:23    |       14.5041 |       20.4023 |       11.5097 |            1.7412 |            3.8804 |             2.945 |            2.9431
 16379 |     21 | 2018-05-05 08:39:30.5  |       14.5039 |       20.4042 |       11.6292 |            1.7537 |            3.9256 |            2.9722 |            2.9777
 16379 |     22 | 2018-05-05 08:39:43    |       14.5066 |       20.4036 |       10.8432 |            1.6443 |            3.6541 |            2.7825 |            2.7623
 16379 |     23 | 2018-05-05 08:39:55.5  |       14.5048 |       20.4029 |        9.2195 |            1.4139 |            3.0936 |            2.3731 |            2.3389
 16379 |     24 | 2018-05-05 08:40:05.5  |        14.517 |       20.4034 |        10.256 |              1.56 |            3.4481 |            2.6328 |            2.6151
 16379 |     25 | 2018-05-05 08:40:13    |       14.5045 |       20.4028 |       10.8684 |              1.65 |             3.659 |            2.7838 |            2.7756
 16379 |     26 | 2018-05-05 08:40:20.5  |       14.5067 |       20.4036 |       11.3491 |            1.7176 |            3.8249 |            2.9056 |            2.9009
 16379 |     27 | 2018-05-05 08:40:30.5  |       14.5061 |        20.403 |        11.799 |            1.7811 |            3.9814 |            3.0189 |            3.0175
 16379 |     28 | 2018-05-05 08:40:38    |       14.5047 |       20.4033 |       11.9132 |            1.7969 |            4.0219 |            3.0488 |            3.0456
 16379 |     29 | 2018-05-05 08:40:50.5  |       14.5022 |       20.4003 |          9.83 |            1.4975 |            3.3068 |            2.5252 |            2.5005
 16379 |     30 | 2018-05-05 08:41:05.5  |       14.5102 |       20.3889 |       10.3753 |            1.5767 |            3.4897 |            2.6578 |             2.651
 16379 |     31 | 2018-05-05 08:41:13    |       14.5058 |       20.4026 |       10.9273 |            1.6584 |            3.6793 |            2.7985 |            2.7911
 16379 |     32 | 2018-05-05 08:41:20.5  |       14.5028 |       20.4029 |       11.1795 |             1.694 |            3.7671 |            2.8622 |            2.8563
 16379 |     33 | 2018-05-05 08:41:28    |       14.5114 |       20.4046 |       11.6774 |             1.764 |            3.9376 |            2.9907 |            2.9851
 16379 |     34 | 2018-05-05 08:41:35.5  |       14.5117 |        20.404 |       12.1467 |            1.8298 |            4.1006 |            3.1089 |            3.1075
 16379 |     35 | 2018-05-05 08:41:50.5  |       14.5063 |       20.4043 |        9.8792 |            1.5055 |            3.3228 |             2.538 |            2.5128
 16379 |     36 | 2018-05-05 08:42:03    |       14.5065 |       20.4033 |       10.1861 |            1.5521 |            3.4241 |            2.6138 |            2.5961
 16379 |     37 | 2018-05-05 08:42:10.5  |       14.5079 |       20.4038 |       10.7119 |            1.6269 |            3.6044 |            2.7463 |            2.7342
 16379 |     38 | 2018-05-05 08:42:20.5  |       14.5047 |        20.403 |       11.4011 |             1.725 |             3.843 |            2.9184 |            2.9148
 16379 |     39 | 2018-05-05 08:42:28    |       14.5041 |       20.4032 |       11.5697 |            1.7485 |             3.902 |            2.9615 |            2.9577
 16379 |     40 | 2018-05-05 08:42:35.5  |        14.512 |       20.4058 |       11.8738 |            1.7853 |            4.0114 |            3.0353 |            3.0418
 16379 |     41 | 2018-05-05 08:42:48    |       14.5047 |       20.4033 |        9.7111 |            1.4827 |            3.2656 |            2.4985 |            2.4643
 16379 |     42 | 2018-05-05 08:43:03    |       14.5078 |       20.4036 |       10.2177 |            1.5566 |            3.4348 |            2.6218 |            2.6045
 16379 |     43 | 2018-05-05 08:43:10.5  |       14.5081 |        20.404 |       10.8028 |            1.6395 |            3.6357 |            2.7691 |            2.7584
 16379 |     44 | 2018-05-05 08:43:18    |       14.5088 |       20.4032 |       11.3532 |            1.7181 |            3.8259 |            2.9068 |            2.9024
 16379 |     45 | 2018-05-05 08:43:25.5  |       14.5043 |       20.4031 |       11.4808 |            1.7359 |            3.8714 |             2.939 |            2.9345
 16379 |     46 | 2018-05-05 08:43:35.5  |       14.5166 |       20.4057 |       12.0482 |            1.8138 |            4.0674 |            3.0857 |            3.0813
 16379 |     47 | 2018-05-05 08:43:48    |         14.51 |       20.4061 |       10.0024 |            1.5208 |            3.3676 |             2.568 |             2.546
