  run  | subrun |            time            | step1_voltage | step2_voltage | total_current | pos_2step_current | pos_1step_current | neg_2step_current | neg_1step_current 
-------+--------+----------------------------+---------------+---------------+---------------+-------------------+-------------------+-------------------+-------------------
 17457 |      0 | 2018-06-26 08:32:04.5      |       13.1078 |       18.3065 |         1.373 |            0.3027 |            0.3588 |             0.377 |            0.3344
 17457 |      1 | 2018-06-26 08:32:29.5      |       13.1084 |       18.3063 |        5.4629 |             0.886 |            1.7671 |             1.404 |            1.4059
 17457 |      2 | 2018-06-26 08:32:39.5      |       13.0925 |       18.2929 |         7.192 |            1.1209 |            2.3737 |            1.8324 |             1.865
 17457 |      3 | 2018-06-26 08:32:49.5      |       13.1075 |       18.3065 |        8.5549 |            1.3222 |            2.8424 |            2.1893 |             2.201
 17457 |      4 | 2018-06-26 08:32:59.5      |       13.1077 |       18.3002 |        9.3735 |            1.4352 |            3.1308 |            2.3982 |            2.4093
 17457 |      5 | 2018-06-26 08:33:09.5      |       13.1119 |       18.3071 |       10.1885 |            1.5519 |             3.415 |            2.6088 |            2.6129
 17457 |      6 | 2018-06-26 08:33:19.5      |       13.1053 |       18.3012 |       10.2976 |            1.5654 |            3.4581 |            2.6365 |            2.6376
 17457 |      7 | 2018-06-26 08:33:29.5      |       13.1128 |       18.3067 |        10.818 |            1.6383 |            3.6397 |            2.7739 |            2.7661
 17457 |      8 | 2018-06-26 08:33:39.5      |       13.1038 |       18.3095 |       10.8428 |            1.6385 |            3.6533 |            2.7808 |            2.7702
 17457 |      9 | 2018-06-26 08:33:49.5      |       13.1098 |       18.3056 |       11.0724 |             1.674 |            3.7321 |            2.8407 |            2.8256
 17457 |     10 | 2018-06-26 08:33:57        |       13.1048 |       18.3068 |       10.9264 |            1.6525 |            3.6842 |            2.8046 |            2.7851
 17457 |     11 | 2018-06-26 08:34:04.5      |       13.1103 |       18.3076 |       11.1612 |            1.6811 |            3.7682 |            2.8604 |            2.8515
 17457 |     12 | 2018-06-26 08:34:14.5      |        13.097 |       18.2987 |       11.1923 |            1.6855 |            3.7799 |            2.8687 |            2.8582
 17457 |     13 | 2018-06-26 08:34:24.5      |       13.1081 |       18.2945 |       11.2087 |            1.6927 |            3.7822 |            2.8773 |            2.8565
 17457 |     14 | 2018-06-26 08:34:34.5      |       13.1127 |       18.3092 |       11.3466 |            1.7107 |            3.8303 |            2.9152 |            2.8903
 17457 |     15 | 2018-06-26 08:34:44.5      |        13.107 |       18.3064 |       11.1799 |            1.6882 |            3.7741 |            2.8716 |             2.846
 17457 |     16 | 2018-06-26 08:34:54.5      |       13.1071 |       18.2992 |       11.3205 |            1.7018 |            3.8284 |            2.8999 |            2.8903
 17457 |     17 | 2018-06-26 08:35:02        |       13.1065 |       18.3071 |       11.1629 |            1.6854 |            3.7689 |            2.8675 |            2.8411
 17457 |     18 | 2018-06-26 08:35:12.333333 |       13.1094 |       18.3074 |        11.291 |            1.7045 |            3.8125 |            2.8999 |            2.8742
 17457 |     19 | 2018-06-26 08:35:24.5      |       13.1128 |       18.3105 |       11.2909 |            1.6994 |            3.8156 |             2.896 |            2.8798
 17457 |     20 | 2018-06-26 08:35:32        |       13.1049 |       18.3062 |        11.137 |            1.6826 |            3.7603 |            2.8609 |            2.8332
 17457 |     21 | 2018-06-26 08:35:40.5      |        13.109 |       18.3108 |       11.4111 |            1.7174 |            3.8571 |            2.9285 |            2.9081
 17457 |     22 | 2018-06-26 08:35:50.5      |       13.1101 |       18.3074 |       11.2679 |            1.7001 |            3.8049 |            2.8953 |            2.8676
 17457 |     23 | 2018-06-26 08:36:00.5      |       13.1047 |       18.3067 |       11.1369 |             1.682 |            3.7605 |            2.8613 |            2.8331
 17457 |     24 | 2018-06-26 08:36:10.5      |       13.0978 |       18.3113 |       11.3948 |            1.7141 |            3.8524 |            2.9237 |            2.9047
 17457 |     25 | 2018-06-26 08:36:20.5      |       13.1087 |        18.306 |       11.3248 |            1.7097 |            3.8245 |            2.9085 |            2.8822
 17457 |     26 | 2018-06-26 08:36:30.5      |       13.1078 |       18.2923 |       11.1389 |             1.681 |            3.7611 |              2.86 |            2.8369
 17457 |     27 | 2018-06-26 08:36:40.5      |       13.1094 |       18.3062 |        11.266 |            1.6999 |            3.8045 |            2.8943 |            2.8673
 17457 |     28 | 2018-06-26 08:36:50.5      |       13.1092 |       18.3077 |       11.1671 |            1.6858 |            3.7702 |            2.8701 |             2.841
 17457 |     29 | 2018-06-26 08:36:58        |       13.1113 |       18.3055 |       11.3636 |             1.714 |            3.8373 |            2.9192 |            2.8931
 17457 |     30 | 2018-06-26 08:37:08        |       13.1081 |       18.3064 |       11.2385 |            1.6962 |            3.7949 |            2.8872 |            2.8602
 17457 |     31 | 2018-06-26 08:37:15.5      |       13.1047 |       18.3067 |       11.1571 |            1.6848 |            3.7676 |            2.8662 |            2.8385
 17457 |     32 | 2018-06-26 08:37:25.5      |       13.1101 |       18.3092 |       11.3786 |            1.7132 |            3.8448 |            2.9225 |            2.8981
 17457 |     33 | 2018-06-26 08:37:35.5      |       13.1061 |       18.3067 |       11.1966 |            1.6905 |            3.7809 |            2.8764 |            2.8488
 17457 |     34 | 2018-06-26 08:37:45.5      |       13.1117 |       18.3067 |       11.3234 |            1.7079 |            3.8241 |            2.9092 |            2.8821
 17457 |     35 | 2018-06-26 08:37:55.5      |       13.1058 |       18.3065 |       11.1864 |            1.6885 |            3.7778 |             2.874 |             2.846
 17457 |     36 | 2018-06-26 08:38:05.5      |       13.0984 |       18.2998 |       11.2533 |            1.6938 |            3.8035 |            2.8866 |            2.8696
 17457 |     37 | 2018-06-26 08:38:15.5      |        13.109 |       18.3006 |       11.3349 |            1.7059 |            3.8315 |            2.9064 |            2.8911
 17457 |     38 | 2018-06-26 08:38:25.5      |       13.1075 |       18.3071 |        11.206 |            1.6921 |            3.7843 |            2.8784 |            2.8514
 17457 |     39 | 2018-06-26 08:38:33        |       13.1242 |       18.3085 |        11.284 |            1.6991 |            3.8114 |            2.9013 |            2.8722
 17457 |     40 | 2018-06-26 08:38:40.5      |       13.1104 |        18.307 |       11.3533 |            1.7125 |            3.8342 |            2.9165 |            2.8902
 17457 |     41 | 2018-06-26 08:38:50.5      |        13.108 |       18.3105 |       11.2277 |            1.6905 |            3.7945 |            2.8831 |            2.8594
 17457 |     42 | 2018-06-26 08:39:00.5      |       13.1098 |        18.306 |        11.351 |            1.7121 |            3.8338 |            2.9154 |            2.8896
 17457 |     43 | 2018-06-26 08:39:10.5      |       13.0995 |       18.3027 |       11.2619 |            1.6949 |            3.8064 |            2.8886 |             2.872
 17457 |     44 | 2018-06-26 08:39:20.5      |       13.1094 |       18.3083 |       11.2629 |            1.6981 |            3.8047 |            2.8937 |            2.8664
 17457 |     45 | 2018-06-26 08:39:30.5      |       13.1116 |       18.3059 |       11.3831 |            1.7169 |            3.8446 |            2.9238 |            2.8977
 17457 |     46 | 2018-06-26 08:39:40.5      |       13.1025 |       18.3021 |       11.1092 |            1.6737 |            3.7548 |            2.8495 |            2.8313
 17457 |     47 | 2018-06-26 08:39:50.5      |       13.1092 |       18.3061 |       11.2521 |            1.6981 |            3.7999 |            2.8906 |            2.8635
 17457 |     48 | 2018-06-26 08:40:00.5      |       13.1152 |       18.3071 |       11.2966 |            1.7023 |            3.8156 |            2.9029 |            2.8758
 17457 |     49 | 2018-06-26 08:40:10.5      |       13.1087 |       18.3068 |       11.2703 |            1.7008 |            3.8062 |            2.8948 |            2.8685
 17457 |     50 | 2018-06-26 08:40:18        |       13.1095 |       18.3065 |       11.3194 |            1.7086 |            3.8227 |            2.9071 |             2.881
 17457 |     51 | 2018-06-26 08:40:25.5      |       13.1058 |       18.3068 |       11.1756 |            1.6876 |             3.774 |            2.8708 |            2.8433
 17457 |     52 | 2018-06-26 08:40:35.5      |       13.1092 |       18.3069 |         11.38 |            1.7163 |            3.8435 |            2.9228 |            2.8974
 17457 |     53 | 2018-06-26 08:40:45.5      |       13.0879 |       18.2944 |       11.2463 |            1.6938 |            3.8009 |            2.8842 |            2.8674
 17457 |     54 | 2018-06-26 08:40:55.5      |       13.1107 |       18.3067 |       11.3563 |            1.7123 |            3.8357 |            2.9173 |            2.8911
 17457 |     55 | 2018-06-26 08:41:05.5      |       13.1089 |       18.3061 |       11.2649 |            1.6997 |            3.8043 |            2.8937 |            2.8672
 17457 |     56 | 2018-06-26 08:41:15.5      |       13.1079 |       18.3002 |       11.2146 |            1.6909 |            3.7875 |            2.8782 |            2.8579
 17457 |     57 | 2018-06-26 08:41:25.5      |       13.1061 |       18.3068 |       11.1385 |            1.6818 |            3.7612 |            2.8617 |            2.8338
 17457 |     58 | 2018-06-26 08:41:35.5      |       13.1094 |       18.3077 |       11.2848 |            1.7026 |            3.8109 |            2.8992 |            2.8721
 17457 |     59 | 2018-06-26 08:41:45.5      |       13.1096 |       18.3075 |       11.2707 |            1.6999 |            3.8061 |            2.8963 |            2.8684
 17457 |     60 | 2018-06-26 08:41:55.5      |       13.1081 |       18.3066 |       11.2638 |            1.6994 |            3.8041 |            2.8936 |            2.8668
