  run  | subrun |            time            | step1_voltage | step2_voltage | total_current | pos_2step_current | pos_1step_current | neg_2step_current | neg_1step_current 
-------+--------+----------------------------+---------------+---------------+---------------+-------------------+-------------------+-------------------+-------------------
 16193 |      0 | 2018-04-29 12:52:24.5      |       14.5032 |       20.4022 |        3.1951 |            0.5617 |            1.0003 |             0.841 |             0.792
 16193 |      1 | 2018-04-29 12:52:47        |       14.5109 |        20.404 |        6.4258 |             1.023 |            2.1039 |            1.6471 |            1.6518
 16193 |      2 | 2018-04-29 12:52:54.5      |       14.5067 |       20.4019 |        8.0833 |             1.258 |            2.6783 |            2.0633 |            2.0838
 16193 |      3 | 2018-04-29 12:53:02        |       14.5089 |          20.4 |        9.4625 |            1.4534 |            3.1572 |            2.4123 |            2.4396
 16193 |      4 | 2018-04-29 12:53:07        |       14.5043 |       20.4025 |        9.6305 |            1.4764 |            3.2175 |            2.4559 |            2.4807
 16193 |      5 | 2018-04-29 12:53:12        |       14.5023 |       20.4024 |       10.1568 |            1.5513 |            3.4021 |            2.5898 |            2.6136
 16193 |      6 | 2018-04-29 12:53:27        |       14.5066 |       20.4031 |        8.9168 |            1.3718 |            2.9821 |            2.2872 |            2.2756
 16193 |      7 | 2018-04-29 12:53:37        |       14.5096 |       20.4016 |         9.294 |             1.426 |            3.1109 |            2.3813 |            2.3758
 16193 |      8 | 2018-04-29 12:53:44.5      |       14.5032 |       20.3992 |        9.8179 |            1.4989 |            3.2941 |            2.5099 |            2.5151
 16193 |      9 | 2018-04-29 12:53:52        |       14.5116 |       20.4047 |       10.9457 |            1.6598 |            3.6807 |             2.799 |            2.8062
 16193 |     10 | 2018-04-29 12:53:57        |       14.5078 |       20.4006 |       11.1386 |            1.6872 |            3.7503 |            2.8455 |            2.8556
 16193 |     11 | 2018-04-29 12:54:07        |       14.5108 |       20.4042 |        11.533 |            1.7418 |            3.8871 |            2.9495 |            2.9546
 16193 |     12 | 2018-04-29 12:54:12        |       14.5079 |       20.4017 |       11.8485 |            1.7879 |            3.9986 |            3.0265 |            3.0355
 16193 |     13 | 2018-04-29 12:54:24.5      |       14.5046 |       20.4023 |       10.2977 |            1.5662 |            3.4673 |            2.6403 |            2.6239
 16193 |     14 | 2018-04-29 12:54:37        |       14.5036 |       20.4023 |        9.4884 |            1.4519 |            3.1862 |            2.4362 |            2.4141
 16193 |     15 | 2018-04-29 12:54:42        |       14.5196 |       20.4068 |       10.2064 |            1.5439 |            3.4404 |             2.611 |            2.6111
 16193 |     16 | 2018-04-29 12:54:49.5      |       14.5092 |       20.4034 |       10.9013 |            1.6526 |            3.6709 |            2.7909 |            2.7869
 16193 |     17 | 2018-04-29 12:54:57        |       14.5208 |       20.4104 |       11.1879 |            1.6831 |             3.779 |            2.8515 |            2.8743
 16193 |     18 | 2018-04-29 12:55:02        |       14.5106 |       20.4034 |       11.6929 |            1.7648 |             3.945 |            2.9907 |            2.9924
 16193 |     19 | 2018-04-29 12:55:12        |       14.5037 |       20.4023 |       11.7426 |            1.7719 |            3.9641 |            3.0024 |            3.0042
 16193 |     20 | 2018-04-29 12:55:17        |       14.5113 |       20.4047 |       12.0524 |            1.8151 |            4.0709 |            3.0838 |            3.0826
 16193 |     21 | 2018-04-29 12:55:29.5      |       14.5015 |          20.4 |        9.8228 |             1.495 |            3.3067 |            2.5207 |            2.5005
 16193 |     22 | 2018-04-29 12:55:42        |       14.5088 |       20.4007 |       10.2431 |            1.5594 |            3.4458 |            2.6254 |            2.6125
 16193 |     23 | 2018-04-29 12:55:47        |       14.5047 |       20.4021 |         10.61 |            1.6112 |            3.5722 |            2.7173 |            2.7093
 16193 |     24 | 2018-04-29 12:55:54.5      |       14.5063 |       20.3938 |       11.0348 |            1.6717 |            3.7183 |            2.8248 |            2.8201
 16193 |     25 | 2018-04-29 12:56:02        |       14.5062 |       20.4023 |       11.4849 |            1.7358 |             3.874 |             2.938 |            2.9371
 16193 |     26 | 2018-04-29 12:56:09.5      |       14.4951 |       20.4068 |       11.8176 |            1.7712 |            3.9985 |            3.0152 |            3.0327
