  run  | subrun |           time            | step1_voltage | step2_voltage | total_current | pos_2step_current | pos_1step_current | neg_2step_current | neg_1step_current 
-------+--------+---------------------------+---------------+---------------+---------------+-------------------+-------------------+-------------------+-------------------
 16491 |      0 | 2018-05-10 09:16:58       |       14.5055 |       20.4032 |         3.864 |            0.6572 |            1.2317 |            1.0145 |            0.9605
 16491 |      1 | 2018-05-10 09:17:28       |       14.5093 |       20.4028 |        8.6848 |            1.3437 |            2.8862 |            2.2213 |            2.2337
 16491 |      2 | 2018-05-10 09:17:43       |       14.5069 |       20.4025 |       10.3427 |            1.5774 |            3.4646 |            2.6425 |            2.6582
 16491 |      3 | 2018-05-10 09:17:55.5     |        14.509 |        20.404 |       11.3749 |            1.7216 |            3.8257 |            2.9075 |            2.9202
 16491 |      4 | 2018-05-10 09:18:08       |       14.5078 |       20.4033 |       11.7816 |            1.7783 |            3.9712 |             3.013 |            3.0192
 16491 |      5 | 2018-05-10 09:18:18       |         14.51 |       20.4008 |       12.1667 |            1.8329 |             4.107 |            3.1116 |            3.1152
 16491 |      6 | 2018-05-10 09:18:25.5     |       14.5077 |       20.4037 |       12.1752 |            1.8333 |            4.1116 |            3.1157 |            3.1146
 16491 |      7 | 2018-05-10 09:18:35.5     |       14.5053 |       20.4059 |        12.278 |            1.8475 |            4.1493 |            3.1428 |            3.1384
 16491 |      8 | 2018-05-10 09:18:43       |       14.5083 |       20.4031 |       12.4342 |            1.8695 |            4.2035 |            3.1838 |            3.1774
 16491 |      9 | 2018-05-10 09:18:51       |       14.5049 |       20.4094 |        12.486 |            1.8707 |            4.2256 |             3.193 |            3.1966
 16491 |     10 | 2018-05-10 09:19:00.5     |       14.5044 |       20.4031 |       12.3486 |            1.8567 |            4.1768 |            3.1631 |            3.1521
 16491 |     11 | 2018-05-10 09:19:09       |        14.519 |       20.4099 |        12.422 |             1.857 |            4.2092 |            3.1722 |            3.1836
 16491 |     12 | 2018-05-10 09:19:16.5     |       14.5112 |       20.4015 |        12.613 |             1.889 |             4.271 |            3.2263 |            3.2267
 16491 |     13 | 2018-05-10 09:19:26.5     |       14.5077 |       20.4019 |       12.5467 |            1.8847 |            4.2459 |            3.2142 |            3.2019
 16491 |     14 | 2018-05-10 09:19:34       |       14.5128 |        20.405 |       12.8003 |              1.92 |            4.3324 |            3.2801 |            3.2678
 16491 |     15 | 2018-05-10 09:19:41.5     |       14.5057 |       20.4029 |       12.4696 |            1.8734 |            4.2203 |            3.1954 |            3.1806
 16491 |     16 | 2018-05-10 09:19:51.5     |       14.5083 |        20.403 |       12.6125 |            1.8937 |            4.2688 |            3.2319 |            3.2182
 16491 |     17 | 2018-05-10 09:20:01.5     |       14.5075 |       20.4022 |       12.5632 |            1.8811 |            4.2565 |            3.2142 |            3.2113
 16491 |     18 | 2018-05-10 09:20:09       |       14.5122 |        20.393 |       12.5942 |            1.8908 |            4.2623 |            3.2288 |            3.2123
 16491 |     19 | 2018-05-10 09:20:16.5     |       14.5056 |        20.406 |       12.5101 |             1.879 |            4.2349 |            3.2053 |            3.1909
 16491 |     20 | 2018-05-10 09:20:24       |       14.5089 |       20.4035 |       12.6582 |            1.9004 |            4.2853 |            3.2426 |            3.2299
 16491 |     21 | 2018-05-10 09:20:31.5     |       14.5111 |       20.4014 |       12.6267 |              1.89 |            4.2774 |            3.2313 |             3.228
 16491 |     22 | 2018-05-10 09:20:41.5     |       14.5088 |       20.4044 |       12.5674 |            1.8866 |            4.2538 |            3.2218 |            3.2052
 16491 |     23 | 2018-05-10 09:20:49       |       14.5072 |       20.4033 |       12.5722 |            1.8877 |            4.2558 |             3.222 |            3.2067
 16491 |     24 | 2018-05-10 09:20:56.5     |       14.5088 |       20.4035 |       12.6025 |            1.8918 |            4.2658 |            3.2305 |            3.2146
 16491 |     25 | 2018-05-10 09:21:06.5     |       14.5121 |       20.4041 |       12.6738 |            1.9019 |              4.29 |            3.2487 |            3.2332
 16491 |     26 | 2018-05-10 09:21:14       |       14.5079 |       20.4031 |       12.6212 |            1.8954 |            4.2729 |            3.2338 |            3.2191
 16491 |     27 | 2018-05-10 09:21:21.5     |       14.5062 |        20.394 |       12.5568 |             1.884 |            4.2515 |             3.214 |            3.2073
 16491 |     28 | 2018-05-10 09:21:31.5     |       14.5138 |        20.406 |       12.6313 |            1.8908 |            4.2797 |            3.2319 |            3.2288
 16491 |     29 | 2018-05-10 09:21:39       |       14.5051 |       20.4032 |       12.6415 |             1.898 |            4.2798 |            3.2383 |            3.2254
 16491 |     30 | 2018-05-10 09:21:46.5     |       14.4996 |       20.4047 |       12.5909 |            1.8845 |            4.2668 |            3.2229 |            3.2166
 16491 |     31 | 2018-05-10 09:21:56.5     |       14.5075 |       20.4021 |       12.5543 |            1.8855 |            4.2501 |             3.217 |            3.2018
 16491 |     32 | 2018-05-10 09:22:04       |       14.5113 |        20.403 |       12.7621 |            1.9148 |            4.3206 |            3.2702 |            3.2565
 16491 |     33 | 2018-05-10 09:22:14       |       14.5023 |       20.4084 |       12.3653 |            1.8572 |            4.1846 |            3.1654 |            3.1581
 16491 |     34 | 2018-05-10 09:22:21.5     |       14.4907 |       20.4074 |       12.5738 |            1.8825 |            4.2607 |            3.2191 |            3.2115
 16491 |     35 | 2018-05-10 09:22:31.5     |       14.5091 |       20.4031 |       12.6364 |            1.8967 |            4.2776 |            3.2387 |            3.2233
 16491 |     36 | 2018-05-10 09:22:39       |       14.5123 |       20.4051 |       12.5791 |             1.888 |            4.2575 |            3.2254 |            3.2082
 16491 |     37 | 2018-05-10 09:22:46.5     |       14.4918 |       20.3937 |       12.6118 |            1.8876 |            4.2726 |            3.2277 |            3.2239
 16491 |     38 | 2018-05-10 09:22:56.5     |       14.5074 |       20.4015 |       12.5384 |             1.883 |            4.2443 |            3.2132 |             3.198
 16491 |     39 | 2018-05-10 09:23:04       |       14.5114 |       20.4029 |       12.7572 |            1.9135 |            4.3192 |            3.2692 |            3.2553
 16491 |     40 | 2018-05-10 09:23:11.5     |       14.5082 |        20.402 |       12.6107 |            1.8933 |            4.2694 |            3.2313 |            3.2166
 16491 |     41 | 2018-05-10 09:23:21.5     |       14.5111 |       20.4023 |       12.6369 |            1.8967 |            4.2778 |             3.239 |            3.2233
 16491 |     42 | 2018-05-10 09:23:29       |        14.505 |       20.4026 |       12.4317 |            1.8675 |             4.208 |            3.1864 |            3.1698
 16491 |     43 | 2018-05-10 09:23:36.5     |       14.5093 |       20.4038 |       12.6709 |            1.9015 |            4.2894 |            3.2476 |            3.2324
 16491 |     44 | 2018-05-10 09:23:44       |       14.4872 |       20.3852 |       12.5371 |            1.8711 |             4.251 |            3.2043 |            3.2107
 16491 |     45 | 2018-05-10 09:23:52       |       14.5078 |       20.4026 |       12.6023 |            1.8918 |            4.2661 |            3.2298 |            3.2147
 16491 |     46 | 2018-05-10 09:24:01.5     |       14.5077 |       20.4035 |        12.517 |            1.8794 |            4.2367 |            3.2091 |            3.1918
 16491 |     47 | 2018-05-10 09:24:11.5     |        14.509 |       20.4038 |       12.6352 |            1.8964 |            4.2773 |            3.2386 |            3.2229
 16491 |     48 | 2018-05-10 09:24:19       |        14.505 |       20.4027 |       12.5642 |            1.8865 |            4.2534 |            3.2194 |            3.2049
 16491 |     49 | 2018-05-10 09:24:26.5     |       14.5091 |       20.4034 |       12.6698 |            1.9013 |            4.2891 |            3.2473 |            3.2322
 16491 |     50 | 2018-05-10 09:24:36.5     |       14.5109 |       20.4038 |       12.6224 |            1.8945 |            4.2725 |            3.2357 |            3.2196
 16491 |     51 | 2018-05-10 09:24:44       |       14.5033 |       20.4025 |       12.4127 |            1.8651 |            4.2012 |            3.1816 |            3.1648
 16491 |     52 | 2018-05-10 09:24:51.5     |       14.5096 |       20.4033 |       12.6872 |            1.9038 |             4.295 |            3.2515 |             3.237
 16491 |     53 | 2018-05-10 09:25:01.5     |       14.4954 |       20.3948 |       12.5419 |            1.8777 |              4.25 |            3.2085 |            3.2057
 16491 |     54 | 2018-05-10 09:25:09       |       14.5132 |       20.4047 |       12.8204 |            1.9224 |            4.3401 |            3.2863 |            3.2716
 16491 |     55 | 2018-05-10 09:25:17       |       14.5061 |        20.403 |        12.492 |            1.8765 |            4.2287 |            3.2014 |            3.1854
 16491 |     56 | 2018-05-10 09:25:26.5     |       14.5092 |       20.4042 |       12.7092 |            1.9067 |            4.3027 |            3.2572 |            3.2426
 16491 |     57 | 2018-05-10 09:25:36.5     |       14.5083 |       20.4037 |       12.5491 |            1.8845 |            4.2476 |            3.2168 |            3.2002
 16491 |     58 | 2018-05-10 09:25:41.5     |       14.5089 |        20.404 |       12.6826 |            1.9034 |            4.2932 |            3.2504 |            3.2357
 16491 |     59 | 2018-05-10 09:25:51.5     |       14.5092 |       20.4038 |         12.56 |            1.8852 |            4.2516 |            3.2199 |            3.2032
 16491 |     60 | 2018-05-10 09:26:01.5     |       14.4864 |       20.4034 |       12.6951 |            1.9039 |            4.2995 |            3.2512 |            3.2405
 16491 |     61 | 2018-05-10 09:26:09       |       14.5053 |       20.4024 |       12.4901 |            1.8762 |            4.2278 |            3.2013 |            3.1848
 16491 |     62 | 2018-05-10 09:26:16.5     |       14.4974 |       20.3958 |        12.681 |             1.898 |            4.2974 |            3.2436 |            3.2419
 16491 |     63 | 2018-05-10 09:26:26.5     |       14.5068 |       20.3875 |       12.5474 |            1.8838 |            4.2466 |            3.2146 |            3.2024
 16491 |     64 | 2018-05-10 09:26:34       |       14.5065 |       20.4025 |       12.3898 |            1.8616 |            4.1936 |             3.176 |            3.1586
 16491 |     65 | 2018-05-10 09:26:41.5     |         14.51 |       20.4024 |       12.6402 |            1.8969 |            4.2791 |            3.2395 |            3.2246
 16491 |     66 | 2018-05-10 09:26:51.5     |       14.5142 |       20.4073 |       12.6423 |            1.8918 |            4.2835 |            3.2354 |            3.2316
 16491 |     67 | 2018-05-10 09:27:01.5     |       14.5053 |       20.4026 |       12.5651 |            1.8868 |            4.2534 |            3.2197 |            3.2052
 16491 |     68 | 2018-05-10 09:27:09       |       14.5079 |       20.4032 |        12.612 |            1.8933 |            4.2694 |            3.2323 |             3.217
 16491 |     69 | 2018-05-10 09:27:16.5     |       14.5091 |       20.4032 |       12.6123 |            1.8941 |            4.2694 |            3.2319 |             3.217
 16491 |     70 | 2018-05-10 09:27:24       |       14.5134 |       20.4044 |       12.7725 |             1.916 |            4.3236 |            3.2739 |             3.259
 16491 |     71 | 2018-05-10 09:27:31.5     |       14.5052 |       20.3899 |       12.4881 |            1.8737 |            4.2279 |            3.1969 |            3.1896
 16491 |     72 | 2018-05-10 09:27:41.5     |       14.5073 |       20.4017 |        12.594 |            1.8909 |            4.2633 |            3.2273 |            3.2126
 16491 |     73 | 2018-05-10 09:27:49       |         14.49 |       20.4126 |       12.8246 |            1.9118 |            4.3488 |            3.2764 |            3.2876
 16491 |     74 | 2018-05-10 09:27:56.5     |        14.506 |       20.4026 |        12.494 |            1.8761 |            4.2294 |            3.2024 |            3.1861
 16491 |     75 | 2018-05-10 09:28:06.5     |        14.507 |       20.4027 |       12.5489 |            1.8841 |            4.2478 |            3.2163 |            3.2008
 16491 |     76 | 2018-05-10 09:28:14       |       14.5142 |       20.4135 |       12.8415 |            1.9209 |            4.3499 |            3.2904 |            3.2803
 16491 |     77 | 2018-05-10 09:28:21.5     |       14.5053 |        20.399 |        12.518 |            1.8778 |            4.2385 |            3.2043 |            3.1974
 16491 |     78 | 2018-05-10 09:28:31.5     |       14.5104 |       20.4041 |        12.698 |            1.9055 |            4.2983 |            3.2544 |            3.2397
 16491 |     79 | 2018-05-10 09:28:41.5     |       14.5069 |       20.3938 |       12.5902 |            1.8878 |            4.2629 |            3.2229 |            3.2165
 16491 |     80 | 2018-05-10 09:28:50       |       14.5042 |       20.4028 |       12.4489 |            1.8701 |            4.2142 |            3.1904 |            3.1742
