  run  | subrun |          time          | step1_voltage | step2_voltage | total_current | pos_2step_current | pos_1step_current | neg_2step_current | neg_1step_current 
-------+--------+------------------------+---------------+---------------+---------------+-------------------+-------------------+-------------------+-------------------
 16367 |      0 | 2018-05-04 19:51:00    |       14.5042 |       20.4016 |       12.9393 |            1.9376 |            4.3841 |            3.3138 |            3.3038
 16367 |      1 | 2018-05-04 19:51:27.5  |       14.5057 |       20.3996 |       12.8724 |            1.9267 |             4.362 |            3.2936 |              3.29
 16367 |      2 | 2018-05-04 19:51:38    |       14.5047 |       20.4034 |       11.8958 |              1.79 |            4.0249 |            3.0529 |            3.0279
 16367 |      3 | 2018-05-04 19:51:47.5  |       14.5108 |       20.4046 |       12.0389 |            1.8105 |            4.0712 |            3.0894 |            3.0678
 16367 |      4 | 2018-05-04 19:52:02.5  |       14.5059 |       20.4014 |         9.707 |            1.4779 |            3.2695 |            2.4988 |            2.4609
 16367 |      5 | 2018-05-04 19:52:16    |       14.4902 |       20.4103 |       10.1594 |            1.5395 |            3.4222 |            2.6093 |            2.5884
 16367 |      6 | 2018-05-04 19:52:22.5  |       14.5082 |       20.4037 |        10.835 |            1.6427 |            3.6491 |            2.7791 |            2.7642
 16367 |      7 | 2018-05-04 19:52:30    |        14.503 |       20.4038 |       11.0656 |            1.6753 |            3.7294 |            2.8359 |             2.825
 16367 |      8 | 2018-05-04 19:52:37.5  |       14.5099 |        20.406 |       11.6066 |            1.7511 |            3.9152 |            2.9711 |            2.9692
 16367 |      9 | 2018-05-04 19:52:47.5  |       14.5121 |       20.4054 |       12.0652 |            1.8159 |            4.0739 |             3.091 |            3.0844
 16367 |     10 | 2018-05-04 19:53:00    |       14.5048 |       20.4033 |        9.9387 |            1.5142 |            3.3447 |             2.556 |            2.5238
 16367 |     11 | 2018-05-04 19:53:12.5  |       14.5091 |       20.4047 |         9.949 |            1.5165 |            3.3433 |            2.5571 |            2.5322
 16367 |     12 | 2018-05-04 19:53:22.5  |       14.4913 |        20.406 |       10.7403 |            1.6239 |            3.6187 |            2.7488 |            2.7489
 16367 |     13 | 2018-05-04 19:53:30    |       14.5091 |       20.4035 |        11.279 |            1.7062 |            3.8007 |            2.8892 |            2.8829
 16367 |     14 | 2018-05-04 19:53:37.5  |       14.5089 |       20.4044 |       11.6347 |            1.7557 |            3.9243 |            2.9798 |            2.9748
 16367 |     15 | 2018-05-04 19:53:47.5  |       14.5039 |       20.4029 |       11.8239 |            1.7825 |            3.9913 |            3.0271 |            3.0229
 16367 |     16 | 2018-05-04 19:54:00    |       14.5071 |       20.4033 |        9.9098 |              1.51 |            3.3334 |            2.5495 |            2.5169
 16367 |     17 | 2018-05-04 19:54:12.5  |       14.5089 |        20.403 |        9.9009 |            1.5106 |            3.3267 |            2.5438 |            2.5198
 16367 |     18 | 2018-05-04 19:54:22.5  |       14.5094 |        20.408 |       10.7125 |            1.6204 |            3.6093 |            2.7416 |            2.7412
 16367 |     19 | 2018-05-04 19:54:30    |       14.5095 |       20.4039 |       11.2829 |            1.7068 |            3.8019 |            2.8894 |            2.8848
 16367 |     20 | 2018-05-04 19:54:37.5  |       14.5083 |       20.4042 |       11.5376 |             1.742 |             3.891 |            2.9556 |             2.949
 16367 |     21 | 2018-05-04 19:54:45    |       14.5049 |       20.4036 |       11.9314 |            1.7982 |            4.0278 |            3.0534 |             3.052
 16367 |     22 | 2018-05-04 19:54:57.5  |       14.5066 |       20.4033 |       10.4441 |            1.5863 |             3.517 |             2.683 |            2.6578
 16367 |     23 | 2018-05-04 19:55:12.5  |       14.5072 |        20.402 |        9.5657 |            1.4628 |            3.2122 |            2.4598 |             2.431
 16367 |     24 | 2018-05-04 19:55:20    |       14.5109 |       20.4029 |       10.6793 |            1.6213 |            3.5931 |            2.7392 |            2.7257
 16367 |     25 | 2018-05-04 19:55:30    |       14.5154 |       20.4101 |       11.2876 |            1.6978 |            3.8113 |             2.887 |            2.8915
 16367 |     26 | 2018-05-04 19:55:37.5  |         14.51 |       20.4036 |       11.6592 |            1.7597 |            3.9325 |            2.9853 |            2.9817
 16367 |     27 | 2018-05-04 19:55:45    |       14.5164 |       20.4125 |       11.7777 |            1.7655 |            3.9828 |            3.0056 |            3.0238
 16367 |     28 | 2018-05-04 19:56:00    |       14.5076 |       20.4043 |        9.9792 |            1.5195 |            3.3575 |             2.567 |            2.5352
 16367 |     29 | 2018-05-04 19:56:12.5  |       14.5083 |       20.4035 |        9.5351 |            1.4582 |            3.2011 |            2.4527 |            2.4232
